SEP=;
type;keyword;lemma;pos;relevance
word;sake;sake;null;0.2304587392148806
word;formerly;formerly;null;0.22988580230524003
word;mediocre;mediocre;null;0.22982418321070702
word;powerless;powerless;null;0.22978749232156345
word;dealers;dealer;null;0.22959779314486223
word;rationing;ration;null;0.22948845543361535
word;wisdom;wisdom;null;0.22932146970994507
word;singh;singh;null;0.22908669153863073
word;deep;deep;null;0.22897488045351191
word;ambitious;ambitious;null;0.22873564632759924
word;refutation;refutation;null;0.22860447387519706
word;schematic;schematic;null;0.22843635726542547
word;brainstormed;brainstorm;null;0.22839888993198224
word;fictional;fictional;null;0.228224065308737
word;selfishness;selfishness;null;0.22819898851401857
word;memoirs;memoir;null;0.22798597734663537
word;quadruple;quadruple;null;0.22790349638017504
word;edition;edition;null;0.22784559050269
word;race;race;null;0.2273852032748621
word;reliant;reliant;null;0.2269033949638988
word;athletic;athletic;null;0.22667941113160353
word;prize;prize;null;0.22653741501634586
word;succession;succession;null;0.22630947080651842
word;instant;instant;null;0.2257826948113283
word;superfluous;superfluous;null;0.22543472271931098
word;track;track;null;0.2253996613703472
word;appearance;appearance;null;0.2249642290329778
word;materialize;materialize;null;0.22486282327928092
word;advent;advent;null;0.22470816197565113
word;adler;adler;null;0.22461137103356002
word;newspapers;newspaper;null;0.22415074539737898
word;reprinted;reprint;null;0.22366736121670183
word;heroic;heroic;null;0.22360386435076074
word;degradation;degradation;null;0.2235779805215387
word;biographies;biography;null;0.22326754983249347
word;land;land;null;0.22294192975723304
word;cooperatively;cooperatively;null;0.22274718842264346
word;hahn;hahn;null;0.22246273552203963
word;dire;dire;null;0.2222843684292083
word;geography;geography;null;0.22199418888933753
word;boards;board;null;0.2219123156580737
word;declarative;declarative;null;0.22186731933035064
word;innocuous;innocuous;null;0.22136280699843186
word;thrive;thrive;null;0.22081300710244908
word;incursion;incursion;null;0.22067371392530652
word;pump;pump;null;0.22045975694082315
word;honda;honda;null;0.22020938643665003
word;patent;patent;null;0.21935130499537
word;privy;privy;null;0.2191994520462727
word;rafael;rafael;null;0.21910947708667025
word;quarter;quarter;null;0.21899446806116857
word;emulate;emulate;null;0.2188377866090233
word;interweaving;interweave;null;0.21834215627233228
word;thin;thin;null;0.21814546497268933
word;imminent;imminent;null;0.21810408607029683
word;southern;southern;null;0.21801807459961908
word;surrounds;surround;null;0.21788210626459528
word;trader;trader;null;0.21743928172070687
word;invisible;invisible;null;0.2174033763459599
word;outstrips;outstrip;null;0.21740095939644166
word;sen;sen;null;0.21701498633023358
word;commanding;command;null;0.21677516931211224
word;hart;hart;null;0.21660642894060306
word;wired;wire;null;0.2162951321316072
word;legible;legible;null;0.21629327662966213
word;disturbed;disturb;null;0.2158984505929689
word;acme;acme;null;0.21578785045559917
word;greedy;greedy;null;0.21552566460793268
word;safely;safely;null;0.21549756046627713
word;combinatorial;combinatorial;null;0.21542903471521802
word;telecommunications;telecommunication;null;0.21528607055051752
word;cohen;cohen;null;0.21525943683549462
word;pointless;pointless;null;0.21514033239350072
word;genesis;genesis;null;0.2150739549600013
word;unfortunate;unfortunate;null;0.21487143520476273
word;ensemble;ensemble;null;0.21473375135222447
word;bookkeepers;bookkeeper;null;0.21457965059729014
word;charles;charles;null;0.21452539742645418
word;defenders;defender;null;0.2142152189753549
word;prominently;prominently;null;0.21420955069239883
word;june;june;null;0.2139841729099257
word;rival;rival;null;0.21365105929072753
word;february;february;null;0.21353714997238454
word;contiguous;contiguous;null;0.21310830213686527
word;blood;blood;null;0.21310728793195086
word;steel;steel;null;0.2131019814356743
word;davidson;davidson;null;0.2130947675460266
word;log;log;null;0.21284858488679562
word;alerting;alert;null;0.2116827916538565
word;jurassic;jurassic;null;0.21161273350151305
word;griffin;griffin;null;0.21160483186406145
word;toolbox;toolbox;null;0.21142426816119522
word;dictionary;dictionary;null;0.21099141615921532
word;synthesizing;synthesise;null;0.21091513082384195
word;bigger;big;null;0.21063487491472313
word;jacobson;jacobson;null;0.2103492636565593
word;owing;owe;null;0.2102377428057648
word;partly;partly;null;0.21022747102332184
word;goalkeeper;goalkeeper;null;0.21016296425262077
word;unquestioned;unquestioned;null;0.21015237105585843
word;singular;singular;null;0.21004987444841045
word;workload;workload;null;0.2099490129074543
word;wolfram;wolfram;null;0.20988048042897758
word;peak;peak;null;0.20986982288695882
word;travel;travel;null;0.20978023748538227
word;north;north;null;0.2095520326714119
word;acquainted;acquaint;null;0.20948390528121247
word;anonymously;anonymously;null;0.20929073334355686
word;speculators;speculator;null;0.20928507189284412
word;colleague;colleague;null;0.20913042834861606
word;reservation;reservation;null;0.2083523578815183
word;existential;existential;null;0.20835003781941758
word;shortage;shortage;null;0.20767557123662558
word;meaningfully;meaningfully;null;0.20766555721519137
word;endangering;endanger;null;0.20719281683778504
word;peculiarities;peculiarity;null;0.20707628367136632
word;kendrick;kendrick;null;0.20692055074030505
word;settle;settle;null;0.20680578012485537
word;ahead;ahead;null;0.2063981950201068
word;crux;crux;null;0.206315825280373
word;synchronous;synchronous;null;0.20619750245870477
word;ultimatum;ultimatum;null;0.20613668510933203
word;hinges;hinge;null;0.20567862614270802
word;troublesome;troublesome;null;0.20538520870605964
word;seattle;seattle;null;0.20494961979838366
word;grand;grand;null;0.20415077153975109
word;tech;tech;null;0.2037371899829099
word;divulging;divulge;null;0.20316204820396144
word;enthusiasm;enthusiasm;null;0.20271641771681154
word;depressed;depress;null;0.20263174858232064
word;universe;universe;null;0.20216746246852768
word;antibodies;antibody;null;0.20213705021438164
word;rooms;room;null;0.2012445927848235
word;trimming;trim;null;0.2010095158714162
word;terence;terence;null;0.2008366885993761
word;explosive;explosive;null;0.2006876051673345
word;smooth;smooth;null;0.20063457492854594
word;hardly;hardly;null;0.20055687797162058
word;mao;mao;null;0.2005510046673565
word;tailored;tailor;null;0.20050961934445422
word;cultivation;cultivation;null;0.20043580207171405
word;ronald;ronald;null;0.2000631468123177
word;tau;tau;null;0.19988281992074508
word;catalogue;catalogue;null;0.19982253834267502
word;talked;talk;null;0.1993937889019281
word;enroll;enrol;null;0.1993075256717918
word;israeli;israeli;null;0.1990359906691228
word;claimant;claimant;null;0.1989051851766051
word;confounding;confound;null;0.1988041237697921
word;stars;star;null;0.19879609864752767
word;home;home;null;0.198627630671721
word;floor;floor;null;0.1979899484162296
word;vii;vii;null;0.19797145452491927
word;overhead;overhead;null;0.19759049231309328
word;garcia;garcia;null;0.1975584464468703
word;idle;idle;null;0.19719747654931444
word;presidents;president;null;0.1969278585010506
word;alpha;alpha;null;0.1969169030919312
word;occult;occult;null;0.19686252800001106
word;brittleness;brittleness;null;0.19683514482965522
word;thesaurus;thesaurus;null;0.19676173122924479
word;disqualified;disqualify;null;0.1966197167925704
word;thank;thank;null;0.19613692859178475
word;inspecting;inspect;null;0.19598652676713724
word;drain;drain;null;0.19595221759658338
word;cohn;cohn;null;0.1956708603292058
word;levine;levine;null;0.19559212178674582
word;founders;founder;null;0.19555459088943117
word;relieve;relieve;null;0.19551239324215547
word;death;death;null;0.1954353937393297
word;benchmark;benchmark;null;0.1953949985241001
word;withstand;withstand;null;0.19531954381298927
word;temptation;temptation;null;0.19455858072612436
word;delegate;delegate;null;0.19377048425713514
word;overshadowed;overshadow;null;0.19368016000583863
word;head;head;null;0.19365976454163725
word;cascade;cascade;null;0.19356495353117315
word;tuesday;tuesday;null;0.19353250172207268
word;vagaries;vagary;null;0.19316461238221208
word;installed;install;null;0.19316203215868943
word;stations;station;null;0.19309658378660122
word;spell;spell;null;0.19299819955167197
word;click;click;null;0.19286482802119886
word;visit;visit;null;0.1926675400067189
word;overcharging;overcharge;null;0.19218954273020022
word;revolution;revolution;null;0.19211140892463346
word;strangers;stranger;null;0.19207101433000162
word;guises;guise;null;0.19196333915736877
word;films;film;null;0.19156847552956457
word;yes;yes;null;0.19142006489726948
word;halt;halt;null;0.19141129016927513
word;adult;adult;null;0.19139289996325992
word;intercepts;intercept;null;0.19110873025348024
word;remember;remember;null;0.1906534588055078
word;bars;bar;null;0.19059833192796924
word;safe;safe;null;0.19033366017088835
word;exponentially;exponentially;null;0.1901122170115487
word;shooting;shoot;null;0.18969934973173042
word;castro;castro;null;0.18966758092763528
word;black;black;null;0.18951371262171923
word;house;house;null;0.18933833896048588
word;shopping;shop;null;0.18914712560261793
word;wiley;wiley;null;0.18884511509445245
word;favour;favour;null;0.18849165441705068
word;procure;procure;null;0.18834801906124837
word;useless;useless;null;0.18826266801261543
word;regain;regain;null;0.18822148433589228
word;lucid;lucid;null;0.18821420129444877
word;nice;nice;null;0.18800830946416697
word;indeterminate;indeterminate;null;0.1878354439035112
word;threads;thread;null;0.18759502943472695
word;surely;surely;null;0.18754621011056724
word;car;car;null;0.18754407858546204
word;november;november;null;0.1874102985106567
word;heidelberg;heidelberg;null;0.1873149096947185
word;secret;secret;null;0.18724002965816175
word;bearing;bear;null;0.18693782039707357
word;diet;diet;null;0.18591016520491072
word;symbolize;symbolize;null;0.18590454870257456
word;theatrical;theatrical;null;0.18585579208128358
word;exhausted;exhaust;null;0.1851417507594592
word;scanned;scan;null;0.18428495272276957
word;unexpected;unexpected;null;0.18374816530379715
word;testify;testify;null;0.18353540210215918
word;fantasy;fantasy;null;0.18336449612901723
word;reassemble;reassemble;null;0.18334113323298132
word;conspicuous;conspicuous;null;0.1833127904643652
word;packings;packing;null;0.1827044916221121
word;mineral;mineral;null;0.1826703417169671
word;nixon;nixon;null;0.18260119640732367
word;richter;richter;null;0.1824930934871709
word;neatly;neatly;null;0.18233875133863353
word;forth;forth;null;0.1821870753507812
word;bernardo;bernardo;null;0.18170989211927366
word;french;french;null;0.18154412510155155
word;senior;senior;null;0.1810023964352026
word;shaving;shave;null;0.18094985257322116
word;clairvoyance;clairvoyance;null;0.18066524059370345
word;missing;miss;null;0.1805174503725749
word;matthews;matthews;null;0.18049168364856605
word;sensor;sensor;null;0.1797303099796313
word;intensely;intensely;null;0.17950792108944227
word;tier;tier;null;0.17947476065094295
word;tableau;tableau;null;0.17940564910615459
word;pleasure;pleasure;null;0.17915220703881074
word;osborne;osborne;null;0.17912579289276584
word;pittsburgh;pittsburgh;null;0.1790540704500928
word;music;music;null;0.17896157482672725
word;possessions;possession;null;0.17894904617988794
word;ensue;ensue;null;0.1788955231647974
word;westerns;western;null;0.1788867041378544
word;malicious;malicious;null;0.17871885458172573
word;contrived;contrive;null;0.17850243494293902
word;misinformed;misinform;null;0.17844721496719262
word;quick;quick;null;0.17829577908498345
word;john;john;null;0.17799416539302945
word;rejoin;rejoin;null;0.1778771048259553
word;tricky;tricky;null;0.1778175297493058
word;figurative;figurative;null;0.17765161270130078
word;persuade;persuade;null;0.17765063454989827
word;abnormally;abnormally;null;0.17762785206161635
word;wonder;wonder;null;0.17761381849241795
word;ackerman;ackerman;null;0.17758296607864307
word;lock;lock;null;0.17734815842234397
word;verge;verge;null;0.17729730463742135
word;graduate;graduate;null;0.17718488013681535
word;reminder;reminder;null;0.17712737820235727
word;knapsack;knapsack;null;0.17709609639346408
word;retract;retract;null;0.1769150329671022
word;injecting;inject;null;0.17691400488429737
word;deceased;decease;null;0.17675494580500714
word;christian;christian;null;0.1764951228838622
word;monday;monday;null;0.1764428494667065
word;lessons;lesson;null;0.17632790876616486
word;begets;beget;null;0.1761724963502319
word;sharp;sharp;null;0.1760964918869177
word;artifact;artifact;null;0.17605211930842343
word;diffuse;diffuse;null;0.17594101069369808
word;tastes;taste;null;0.17589846757320526
word;wall;wall;null;0.175888022919633
word;keen;keen;null;0.17579256839528157
word;brown;brown;null;0.17541865083152994
word;mail;mail;null;0.17537458927977273
word;split;split;null;0.17531497840449042
word;insecure;insecure;null;0.17504734323973933
word;bookstore;bookstore;null;0.17501761220532627
word;dictator;dictator;null;0.17500579079593598
